ccdi,3,5,8,8,2,4
chdd,1,3,6,1,4,2
cahh,3,9,1,3,1,3
cgbf,2,5,3,5,7,5
cfhc,9,5,2,9,4,1
cfff,1,6,4,3,8,2
cffb,2,3,8,9,9,9
ccfa,9,6,4,1,5,8
cbgj,9,5,6,2,9,1
cadd,5,9,3,6,8,1
cfga,6,5,3,3,6,8
cfad,7,8,7,2,9,1
cbgc,5,4,2,9,9,3
ciic,6,6,7,5,2,1
cghj,7,1,8,1,8,8
cbhg,7,4,9,1,3,8
caee,6,6,4,8,2,9
cdfa,2,3,3,8,9,3
ccba,2,1,2,8,2,6
cbfh,4,8,3,1,2,5
cbhd,4,2,9,6,1,9
cbdd,6,5,5,8,4,4
cfbd,4,3,6,8,2,3
cdgd,1,1,4,2,9,9
caii,8,9,4,5,8,9
cjhf,4,1,9,9,5,7
ceai,9,3,2,6,9,9
chig,2,9,4,5,8,4
ceca,6,4,4,9,6,3
cbba,6,9,2,1,9,4
cbje,2,9,7,6,6,7
cehb,9,3,4,4,3,5
cfcg,9,1,1,6,8,8
cafg,5,5,5,7,7,1
cegg,4,6,5,7,3,8
cfdj,4,2,1,1,8,8
cjja,7,6,6,8,6,9
ceea,3,9,3,7,7,6
cehc,8,6,5,2,7,5
caig,4,1,9,9,9,9
cjje,6,2,2,8,5,4
cbji,7,9,6,8,5,9
cggf,3,5,1,4,7,6
cgcf,2,5,2,2,6,1
cica,2,8,3,7,3,5
cdda,9,2,5,7,5,4
ceec,1,9,6,8,6,3
cagj,2,6,7,3,9,1
cejd,7,9,5,9,9,4
cgch,6,2,6,4,3,5
cceb,4,6,9,1,8,9
ccai,3,4,9,6,4,2
chcj,7,2,5,6,1,3
cjbe,6,8,8,4,5,5
cacd,3,2,1,2,6,5
cgag,7,4,1,3,4,2
cidf,2,4,5,7,5,4
cdbj,6,6,5,9,1,3
cied,3,4,3,7,4,5
chij,4,3,1,3,5,9
cjii,7,2,1,6,6,2
cebj,7,6,4,1,1,7
cahe,4,4,8,4,9,4
cgce,6,7,5,9,8,4
cacb,4,7,3,5,5,6
cjgj,5,3,2,3,4,4
cifg,7,5,8,3,3,9
cihd,6,2,1,1,3,1
caed,7,2,8,1,8,9
cdei,5,7,3,8,9,8
cici,3,5,4,5,9,2
ciha,6,9,3,1,7,3
cehi,8,8,9,7,2,6
cejc,9,4,2,8,4,7
cgac,6,3,1,8,7,2
cije,9,1,5,6,9,9
chhd,4,8,7,7,5,7
ccbj,2,8,2,5,8,2
ccci,4,3,4,1,1,7
cbic,1,2,2,5,8,3
chdc,1,1,5,8,8,5
cjde,1,7,7,8,4,8
cfgi,2,6,1,5,8,2
cbfg,4,6,4,2,8,2
cgie,7,3,2,6,5,5
cjha,5,4,6,9,4,5
ciae,4,6,5,7,7,2
cefd,6,6,7,1,2,5
cbhe,1,6,5,6,8,3
cbfc,8,9,8,2,7,7
cfbf,9,6,3,3,4,2
cjgd,2,4,2,9,6,5
ccef,1,8,8,5,1,2
cgcj,5,2,5,6,2,6
ccjb,5,3,3,6,8,8
cifi,4,1,4,1,1,9
cfhe,5,1,2,5,9,6
cbjc,2,7,4,5,6,2
chac,1,2,6,4,7,5
ccgc,3,5,4,6,8,1
cdfc,1,9,5,3,3,1
cebb,5,4,8,3,4,3
cjia,9,9,3,7,7,9
chfh,1,4,9,6,7,2
cige,4,9,9,9,4,4
cjcj,9,8,8,8,5,9
cbag,5,9,3,5,1,4
cahf,4,3,4,6,2,3
cjdh,7,9,9,4,6,9
cgde,4,9,9,6,4,7
cagh,8,5,8,7,1,3
cebd,8,1,7,6,6,2
chja,9,3,6,3,8,4
cgdj,4,1,4,8,3,5
cbcf,1,9,7,8,5,5
cdfd,8,9,6,9,1,5
cccd,9,3,3,7,8,3
chda,6,6,2,2,1,7
cfhg,2,8,1,6,3,4
cjdd,5,1,4,9,4,1
cicc,6,6,8,7,8,5
cheh,3,1,7,6,5,3
cegh,7,8,3,1,2,6
cjjf,4,3,2,1,1,8
ccbg,3,8,3,1,6,8
cfdb,6,8,1,5,6,6
chci,7,8,8,5,4,9
cche,7,1,2,9,9,7
cgbg,2,2,6,6,6,9
cjif,3,5,4,3,8,9
cjci,5,1,2,7,5,5
cbai,8,3,5,2,6,5
cfac,3,4,5,3,6,2
cdde,2,1,5,4,2,4
cbgi,3,8,8,2,6,6
cdbg,3,5,7,3,6,7
cbed,9,7,9,7,8,5
cbdj,5,9,6,6,4,5
ciaj,6,4,4,1,8,6
cihe,3,4,4,5,2,3
cgbi,6,4,8,1,2,2
cieg,6,3,7,3,8,8
cefh,7,9,4,2,1,2
cich,4,3,3,2,5,3
ceac,8,7,8,2,3,8
cijj,5,6,1,9,9,6
cgji,6,6,5,3,7,4
cice,1,4,8,7,7,5
cdci,6,8,1,5,8,3
ceef,7,4,5,2,6,4
ceeg,7,7,5,8,9,3
cbdh,9,4,1,3,4,8
cbea,7,6,2,6,3,7
cidj,5,2,8,6,6,9
chef,7,9,9,4,4,9
cejb,8,4,9,4,5,4
ccdd,5,5,2,2,9,3
cbbj,2,1,6,1,5,7
cdec,9,8,3,7,4,7
cagg,2,1,9,7,7,7
cgff,3,6,2,2,2,3
cdig,2,3,8,4,4,3
cgbe,9,8,3,3,7,3
cead,8,5,5,6,5,8
ccid,6,6,4,4,9,9
cedh,1,6,8,4,7,5
cbbe,5,7,9,3,4,3
cgjf,6,8,5,7,6,8
cjbg,5,6,6,2,1,7
cfgh,8,8,8,1,3,4
cfjf,8,4,5,6,3,6
ccgg,6,9,1,9,4,8
cjca,5,6,8,5,8,4
cggj,3,9,4,5,5,4
cdhh,3,9,9,8,3,9
cagf,5,7,5,1,6,8
cjcc,3,4,8,7,5,3
cbhf,3,6,5,4,4,4
cgig,3,3,3,7,8,3
cjji,5,1,5,5,3,5
cfch,6,8,1,6,8,9
cihh,3,6,7,8,8,8
ccij,3,2,6,4,2,8
cgeh,3,5,3,6,4,7
cgaj,1,8,2,2,2,6
ciij,4,9,1,3,2,6
cfjh,2,8,9,1,5,3
chjf,1,8,8,4,8,2
cbch,1,3,6,6,5,4
cfbc,3,7,7,1,2,3
cijd,5,4,3,2,8,5
cjfe,8,9,8,5,6,6
ccgj,4,4,4,8,1,4
cehe,3,5,5,9,9,7
cfhj,9,1,5,9,3,7
cife,4,8,4,3,4,3
cdgh,7,1,8,8,3,3
cigd,2,7,7,4,9,9
cfib,4,6,8,3,2,3
cafa,3,9,4,9,1,3
ceah,4,3,1,3,5,5
cbde,6,8,4,3,1,5
cgea,2,3,3,9,4,2
caec,2,7,6,1,7,9
cbgd,2,4,8,7,3,4
cacc,8,4,8,6,7,3
cfjc,2,4,2,5,7,1
cihb,9,5,4,7,9,2
chhj,7,6,1,4,9,8
ccdh,1,9,3,5,2,2
cgib,4,7,8,7,2,1
cdeg,1,8,5,7,9,6
chbj,3,9,4,4,9,9
ccfj,3,8,7,1,9,7
cfdg,6,9,4,9,5,4
cgah,5,7,2,5,3,7
chcc,2,4,5,2,1,3
cjfa,5,8,5,8,2,9
cggd,9,6,8,5,4,5
cdhe,8,5,6,3,9,8
caba,8,6,2,3,5,8
ccbd,2,2,7,8,2,9
cehh,6,5,4,3,9,7
ccie,1,8,6,9,8,8
cdjc,1,5,7,1,8,4
cihj,1,7,6,7,5,6
cfic,3,1,8,5,5,8
cccg,1,2,1,2,3,1
cadb,8,8,3,5,2,1
cahi,2,2,8,9,2,9
cbii,4,8,9,9,1,6
cccc,9,6,1,1,1,5
cdea,6,3,8,9,6,5
cfcb,3,7,1,7,4,4
cdbb,8,6,5,4,4,1
ccbh,7,5,1,5,7,7
ccib,1,4,7,5,8,4
chfe,7,1,5,1,2,4
cgei,6,3,2,8,2,6
cjdb,3,4,2,9,1,9
cifb,2,9,8,8,3,1
cgfa,1,2,4,8,5,8
cdgg,9,6,5,7,5,8
cebi,3,7,5,5,8,4
caci,1,7,5,8,4,2
ciie,5,9,6,4,5,4
ceij,1,5,7,9,3,2
ccgb,4,8,3,2,9,1
cjfb,4,8,3,6,1,8
cdga,2,7,1,7,9,2
cbad,5,5,8,1,7,1
cbeg,2,8,2,8,8,8
cffe,4,9,1,2,5,9
cece,4,6,5,9,5,8
caid,4,8,7,8,6,4
cdjg,3,5,2,6,9,9
cjee,5,3,4,9,8,2
cfje,6,4,6,8,3,8
cbac,6,4,4,8,5,6
cbfa,7,9,9,9,9,8
cbib,2,9,2,9,1,3
cidh,7,8,1,3,7,8
ccif,6,6,1,6,7,1
cefb,3,8,9,8,3,2
ccha,6,7,3,4,4,6
cfge,2,2,7,6,2,7
cbff,6,7,8,9,7,6
cfeg,5,3,7,6,6,3
ciej,9,9,1,3,7,1
cfji,9,9,6,6,6,6
ccja,1,9,5,3,9,2
cjih,7,3,2,5,3,6
cbbf,8,4,2,5,2,4
cajc,7,9,1,8,2,2
cihc,6,2,1,9,2,5
cbij,4,6,1,7,7,8
cgae,3,8,3,1,4,8
cdfj,2,8,1,2,8,9
cdij,7,2,1,2,2,4
cbdg,1,8,3,6,4,7
chff,6,8,1,8,6,6
cdfb,6,2,3,4,9,9
cgdg,4,4,8,7,4,9
cdae,2,8,1,2,3,3
cjhd,4,5,8,7,9,3
cgbj,4,7,5,9,4,8
cbcd,6,2,5,7,6,6
cdbe,5,5,6,9,6,9
ccdj,8,5,7,2,3,2
chba,1,5,6,4,3,7
caji,1,9,7,3,2,5
ccjd,3,6,4,2,3,5
cbha,5,8,5,6,3,2
ccge,7,7,9,7,2,7
cbjg,1,9,1,4,9,6
cbci,8,9,8,2,8,1
caic,4,5,6,6,6,2
cgbc,7,8,7,8,8,8
cajd,1,7,2,7,7,2
caaf,8,7,7,7,1,4
cegb,1,9,7,5,7,4
cebf,2,7,1,2,4,4
chcf,3,5,8,1,7,8
cecf,8,6,6,5,8,7
cifc,8,3,3,1,3,9
cbec,2,8,2,7,9,3
ceab,3,6,4,2,3,3
cbaa,2,1,5,9,3,4
cdjh,3,8,2,1,7,5
cecj,3,1,8,7,1,4
cebc,5,1,2,1,4,1
cadc,4,2,7,9,2,2
cadi,4,3,2,9,9,5
cfbj,3,8,5,6,2,9
cjcf,7,1,4,8,8,8
cchd,2,7,2,5,2,4
cgga,3,5,5,2,6,7
cijc,6,3,3,2,9,3
cfih,4,9,8,3,7,2
chjj,1,1,8,9,6,3
cbee,2,5,7,7,7,2
cgge,1,7,1,8,5,4
cgja,7,8,7,6,4,6
chgh,6,8,5,2,5,7
chhe,5,7,2,5,3,4
chae,5,9,2,8,8,1
cbie,7,2,7,9,6,4
cdhg,9,8,6,3,4,4
cfii,1,9,3,2,6,7
cegj,8,3,8,3,8,1
chgf,7,4,9,9,4,1
cjgi,6,1,4,9,5,4
cgjh,3,9,8,8,1,8
ccej,1,3,8,8,4,5
cjad,8,2,1,9,2,9
cegc,5,2,4,7,3,7
cged,2,9,3,2,5,9
cbbi,9,2,4,9,4,5
ciec,1,7,4,1,5,6
ceeb,3,2,1,4,1,4
cadh,8,2,6,7,6,2
ccfi,8,8,4,2,2,3
chgj,3,8,7,6,3,4
cgfe,3,6,4,7,5,6
cgee,9,2,6,8,7,6
chcg,8,6,8,1,2,8
ciii,4,1,6,4,6,5
cgba,7,3,9,2,8,1
cjef,6,1,8,7,5,8
cgha,7,7,4,1,8,8
cbbb,4,5,8,7,8,1
chag,8,3,4,8,7,6
cghc,3,4,4,2,1,1
cdif,8,4,8,8,7,4
cjaa,2,3,2,1,2,9
cbia,1,5,9,1,9,2
cfie,5,4,4,3,8,9
ciih,7,7,5,1,4,8
ceid,6,5,9,2,7,1
ccag,8,6,9,7,8,9
cbej,4,6,4,5,1,9
chhf,4,8,6,8,8,6
ccjh,1,1,9,9,2,8
cfij,7,9,2,5,5,8
cbaf,8,6,7,3,2,8
caje,8,7,3,4,3,6
cfgd,4,6,9,8,1,4
cfbh,5,7,8,7,3,7
cgci,3,5,8,8,2,5
cigh,3,2,1,1,6,1
caae,8,2,5,7,5,2
chfb,1,6,8,9,2,3
cdjb,2,3,3,9,4,9
ciab,2,2,2,9,6,3
cjie,3,8,6,5,5,6
ccad,7,8,2,8,7,9
ciga,4,6,3,7,1,6
cifd,5,7,4,4,3,6
cjac,6,9,7,1,7,6
cdgc,5,4,9,9,3,9
cbfd,7,5,6,6,1,4
cdhi,6,7,9,9,5,5
cbdi,1,9,1,4,8,3
cdgi,5,2,5,2,5,8
cgej,5,7,3,8,7,1
ccbf,8,3,1,1,3,1
cfae,4,5,6,8,2,5
chcb,9,1,3,4,1,2
cabb,4,2,7,1,2,2
chhc,8,5,7,6,7,8
caij,1,3,6,2,6,8
cfcc,7,7,3,6,7,4
cbgh,2,6,9,4,6,5
chaj,6,2,1,9,4,8
cade,6,9,9,5,8,3
cgca,3,6,5,2,9,6
ccfc,3,6,2,2,8,8
chji,9,7,3,8,7,6
ccec,6,5,6,5,9,8
caaj,9,5,2,4,4,1
chei,7,8,3,9,4,7
ccfh,3,6,8,4,2,8
cgfh,6,7,9,1,8,1
cjai,1,9,6,7,6,6
cigi,5,5,7,6,3,9
ciif,4,8,4,3,8,8
cjah,8,5,6,2,1,2
cihg,2,6,1,7,6,7
caab,2,7,7,6,4,1
cbge,6,7,6,3,1,6
cbbh,1,1,4,7,8,1
cbbd,2,8,6,1,1,8
ceei,2,1,3,3,5,5
ccbi,7,4,6,1,3,6
cjdi,6,4,7,4,9,3
cicd,3,8,9,3,6,6
cggb,1,8,5,4,9,1
cfid,8,7,1,1,8,9
chdg,9,1,2,7,6,6
cjhj,1,8,2,8,9,6
cfdd,4,7,7,7,9,2
cede,6,9,6,7,9,2
cafb,9,9,7,5,9,6
cbjh,3,6,1,3,7,4
cfeb,8,1,5,4,9,7
cagi,5,3,3,7,8,4
cbga,8,8,7,3,5,4
cefg,5,6,6,5,4,7
cida,8,3,7,3,1,9
cjda,4,9,9,1,6,3
cfci,6,3,3,8,2,7
cfcj,4,3,2,3,3,3
cgab,2,7,6,9,7,1
chhb,8,6,2,4,1,3
ciia,8,7,6,4,9,2
cdii,3,4,9,8,5,7
cheg,2,8,3,4,7,4
ccea,9,5,2,7,6,8
caei,8,2,4,6,5,9
chca,1,8,4,6,5,4
cgeb,2,6,5,8,5,9
cchg,8,6,8,9,3,1
cgia,7,4,2,8,5,4
ciag,1,5,8,4,8,3
cceh,8,8,5,3,2,3
cege,1,2,5,9,5,4
cidg,8,8,8,7,6,7
cecb,7,9,5,2,9,8
cjgh,2,3,4,8,5,6
cgdc,3,7,1,1,4,3
cbid,1,6,8,1,7,9
ciad,4,5,8,4,2,8
cejf,4,8,4,7,8,5
cdab,8,8,2,9,1,1
cgfb,6,8,8,8,7,4
cddd,8,7,8,3,7,5
ciid,8,3,5,1,2,2
cgid,5,7,8,9,9,3
cjgg,9,3,1,5,2,4
cjhi,9,2,1,2,9,7
cjhc,9,4,6,5,8,2
cjgc,9,4,3,7,8,3
ciaf,2,3,5,9,4,3
cdia,1,6,9,3,8,2
chec,4,1,6,8,2,1
cehg,4,1,7,8,7,9
chfi,6,7,2,2,9,9
cjge,1,3,5,8,5,8
cbhb,4,1,6,2,9,6
chjb,4,3,1,2,5,6
cbjf,9,9,2,2,7,6
cjib,4,8,5,2,6,5
cgdf,4,4,5,2,2,2
cicf,8,5,9,7,2,5
cfab,6,2,4,4,4,6
cdgj,3,8,1,2,8,4
ciba,2,5,8,2,7,7
cdjf,5,8,2,9,3,1
ceib,7,5,5,2,1,9
cecc,9,5,5,8,3,2
chic,8,1,1,2,7,3
cide,9,1,4,7,4,4
caea,8,7,3,3,8,1
cief,2,7,3,6,3,3
chbi,2,9,9,8,1,2
cacf,3,7,2,7,2,8
ciee,3,9,5,5,3,2
cceg,5,7,1,5,1,9
chid,1,2,1,7,1,8
cgfj,5,3,9,1,1,2
cghd,8,8,6,2,4,4
cega,3,5,1,7,7,8
cafi,4,3,3,9,6,9
chfc,2,1,1,6,4,4
cdhb,2,4,3,4,6,7
cgai,9,9,3,6,2,2
cfea,9,2,5,9,8,1
ccig,7,9,5,4,2,6
cijb,2,9,3,2,9,9
cdee,4,1,3,7,7,3
cfec,7,6,7,8,1,1
ceih,1,7,2,6,3,7
ccdb,1,9,4,3,8,7
cejh,3,9,8,6,3,1
cdcc,4,8,7,2,8,6
cagb,6,1,3,8,3,8
cdff,2,3,4,4,5,9
chgc,7,7,9,9,3,7
cfef,3,5,8,9,4,6
cjhg,2,5,6,5,2,3
cfaa,9,9,4,2,5,2
caif,5,1,1,4,9,4
cjbd,9,1,1,5,2,9
cjjc,8,6,4,6,8,5
cjjh,5,8,8,6,1,1
cded,7,8,3,6,1,2
cffc,3,7,3,3,3,6
chce,6,2,3,2,9,5
cjdj,9,9,3,5,3,8
cecd,9,9,3,3,8,3
ciai,4,9,7,3,1,4
cdhf,7,6,2,7,3,2
ciea,5,9,3,7,7,5
cgcc,8,5,6,7,1,7
ccdg,7,8,4,4,5,2
cgij,1,7,3,5,8,5
ceae,9,3,7,1,4,1
cjeg,8,7,5,8,5,9
ccgh,9,9,7,5,4,6
cifh,2,3,6,4,2,2
chbb,6,5,4,5,2,4
cajf,6,1,6,9,2,1
ccee,2,3,5,8,3,8
chhg,7,4,6,4,4,1
cghf,8,8,5,7,1,2
cjfg,9,1,9,1,7,7
cgfg,2,9,3,7,8,1
ceje,6,1,3,4,4,3
cbhi,8,2,2,9,7,8
cjfh,9,7,7,6,6,2
cfdf,9,7,9,8,5,2
cjeb,4,7,3,6,7,4
cdji,2,4,4,2,3,8
cebg,1,2,1,6,6,6
cegf,6,2,4,4,1,6
cgef,7,4,5,3,2,2
cgdb,5,9,2,4,7,7
cfda,5,1,8,7,4,9
cdce,5,5,1,3,3,2
ccgi,6,6,4,2,5,9
cggh,3,6,2,4,1,1
ccji,2,8,1,1,4,5
cffh,5,6,1,8,8,2
cadg,4,5,6,5,4,1
cdcd,7,8,2,9,6,8
cfca,4,7,8,8,9,1
cegi,4,6,1,5,7,8
ccfd,6,7,9,6,7,2
cibj,9,1,5,4,5,5
cdac,9,5,4,2,8,4
cbgb,2,1,2,6,6,4
cieh,2,7,5,9,1,5
chab,6,1,2,4,7,2
cfig,1,1,8,4,6,2
cahc,2,2,5,4,9,8
ccbc,7,1,7,9,2,2
cigj,4,8,9,6,9,1
chge,7,8,2,3,1,7
cdaj,3,1,3,4,7,8
caff,5,9,4,7,2,3
cdja,6,3,3,9,6,1
cgdd,2,6,2,8,3,8
caeh,4,9,3,9,9,6
cdcg,8,8,4,1,1,2
cfif,6,9,1,7,3,7
cjga,4,3,6,5,4,2
cjgb,1,6,3,4,5,9
cddi,3,5,2,7,6,3
cigg,2,5,4,5,6,9
cgeg,8,6,2,6,8,5
caib,2,1,3,4,8,8
cjej,9,3,2,3,7,7
cehf,6,9,2,7,9,7
cdje,6,2,2,2,7,6
cfbe,6,7,6,4,9,3
cifj,5,5,8,2,7,8
cabc,9,1,7,8,3,1
cjea,2,8,5,7,7,9
ccca,1,3,3,4,7,3
cjbh,7,3,6,9,3,7
cdfh,6,4,7,1,6,5
ched,3,9,5,3,4,2
cedb,7,2,7,3,7,1
cehj,4,6,5,3,7,3
cahb,4,5,4,4,8,1
cbef,7,5,4,9,3,3
cdid,8,7,5,1,2,8
chbf,9,3,7,8,6,2
cfjd,8,5,6,6,4,6
cfbg,8,6,6,5,1,5
cecg,8,9,5,2,5,1
cbih,4,6,5,2,9,3
ceed,6,6,3,1,6,3
ceej,7,9,7,8,7,7
ccia,7,4,9,8,9,2
cedi,7,9,3,7,4,4
cfjb,4,4,4,5,6,8
cejg,1,3,1,6,4,5
cajh,5,7,6,3,4,3
cjaj,8,6,9,6,7,3
chbd,1,3,1,4,9,5
cdba,5,8,9,9,9,4
cghh,1,4,9,6,2,7
cbdb,8,8,3,2,6,7
cbcg,1,9,7,2,9,5
cebe,1,4,1,8,6,8
cddb,4,6,7,9,3,6
chch,4,3,2,3,7,6
cedg,5,5,5,9,3,3
cchb,1,2,4,2,9,9
cafd,3,3,4,2,6,5
cgif,2,1,4,8,7,3
cgje,8,4,7,4,5,9
cabh,8,3,4,8,2,6
cdch,1,4,8,9,5,1
cdaa,9,7,2,4,3,1
chgb,9,2,5,1,9,8
chdi,3,7,6,3,4,6
ciei,2,7,4,8,7,2
cgcg,5,9,8,6,9,1
cedd,4,9,5,4,1,7
cicj,3,6,8,5,7,4
cfia,9,2,1,5,6,3
cfei,6,2,5,3,7,8
cefi,6,8,1,8,5,2
cijh,3,3,3,5,3,6
cbab,3,1,7,5,6,6
cbjj,8,7,3,3,7,6
cbae,4,5,4,7,8,6
chbg,4,9,5,4,7,6
ceba,6,5,7,7,6,4
cace,3,6,4,2,1,7
cggc,6,6,1,2,9,8
chfa,2,2,2,7,8,8
cibd,7,5,6,3,2,2
caie,4,6,1,6,5,3
cjfc,3,1,7,5,3,8
cggg,4,3,1,3,4,7
cjed,8,9,1,7,4,8
cacj,4,4,4,8,1,2
cigf,7,9,1,7,5,9
cdaf,2,5,4,1,4,6
ceha,9,4,5,6,9,3
cdgb,6,9,3,5,4,7
chgd,8,9,1,8,4,3
cage,2,4,1,5,3,9
ccjf,6,8,1,6,9,8
cidc,5,2,2,6,7,5
chjg,6,7,8,7,8,8
ccce,4,7,9,2,8,3
ccaa,9,1,1,7,6,5
cgih,5,5,5,1,8,6
chej,3,3,4,9,2,2
cada,3,8,3,3,3,6
chfj,9,3,9,8,7,9
cibf,8,7,7,1,2,4
cdgf,1,2,2,7,9,6
cced,1,3,6,9,2,1
cidb,2,7,7,1,4,8
ccac,7,7,6,4,8,3
chde,4,8,2,4,7,8
cddc,1,8,3,8,2,7
ceji,5,3,7,9,7,1
cgaa,5,9,1,3,3,3
chdh,4,9,7,9,4,9
cfba,9,5,1,2,8,3
cchc,8,4,6,8,8,3
cihi,2,9,1,6,2,5
cbce,2,3,4,6,5,7
cfai,8,7,2,6,7,1
cjbc,5,9,6,9,5,2
cgjj,5,5,4,3,2,9
cdcf,7,3,7,6,1,4
cfcf,4,5,4,6,2,3
ciji,8,7,1,5,6,2
cjjd,7,8,1,2,4,8
cgbb,9,2,7,4,4,9
ccde,7,9,3,8,2,9
cbdc,2,4,2,6,8,7
cfbb,7,3,2,4,5,4
ceig,8,3,5,2,2,4
cjhe,4,6,3,1,2,4
cjcb,3,8,9,5,7,1
cccj,4,6,6,8,4,1
ceda,3,8,3,5,9,3
cbjb,7,6,5,1,6,5
cabg,5,3,4,5,3,3
chee,5,7,6,1,8,4
chah,7,8,3,2,3,6
ceia,6,7,5,9,4,1
ccab,5,1,2,6,5,7
cfdh,9,1,6,8,1,4
chdj,9,2,6,4,3,1
cijf,7,3,9,4,7,8
cdic,5,1,5,7,7,7
cfhf,5,6,9,8,9,3
ccgf,8,7,2,7,4,8
ccaf,8,6,2,2,9,2
cefc,7,9,7,5,4,8
cdhc,8,3,2,3,3,5
chfg,5,8,2,6,6,2
cheb,6,7,6,7,4,8
cddf,5,3,3,1,3,2
chdf,7,9,6,3,6,2
cdcj,3,9,9,2,1,2
cedj,5,7,7,7,6,1
ccda,6,1,6,5,6,9
cgfc,1,7,9,3,8,3
cjhh,9,5,6,3,7,1
cbfi,8,1,3,4,5,8
cafe,7,8,1,4,5,6
cgic,2,2,5,6,3,1
cjdg,3,7,7,7,8,9
cjjb,1,9,4,5,2,4
chih,2,9,6,6,8,2
cbbg,9,6,1,9,1,4
cbhj,5,2,2,7,8,4
chga,3,4,3,1,7,1
chea,6,9,5,9,9,9
cjfj,4,2,1,4,4,4
cidd,8,9,9,2,4,3
cfja,6,2,8,2,7,4
cjdf,6,4,9,5,7,8
ccdf,9,4,8,7,5,5
cfhb,9,3,8,6,1,4
cdhd,4,7,6,5,9,3
ceci,4,8,6,1,8,4
ceie,6,8,7,6,6,3
ciib,9,6,7,5,3,6
caad,7,5,3,1,1,9
cfhd,3,4,6,5,5,1
cdha,2,6,9,2,5,1
cfgg,5,9,5,1,5,8
cghb,2,9,6,4,4,8
cabj,9,8,8,5,2,4
chje,2,6,5,3,6,6
ciff,9,3,1,4,7,6
cfej,1,3,8,7,8,1
cejj,6,1,3,1,2,9
cfgf,5,4,8,7,8,4
ceii,1,7,2,9,1,2
cfgb,9,7,3,8,7,5
chha,9,7,6,2,7,6
cdfg,1,3,4,2,6,1
cdeb,1,6,2,8,5,7
cgec,5,4,4,9,9,1
cbaj,6,3,4,7,9,5
cach,9,2,7,6,7,4
cffa,8,6,9,5,8,3
chbh,8,5,4,5,8,5
cbig,2,9,5,2,7,5
ceee,3,1,4,2,6,2
ceaj,3,1,8,4,5,1
chgg,6,4,8,8,3,5
cjch,9,3,9,2,7,6
cebh,2,7,9,6,1,7
ceag,2,5,3,3,3,2
chib,5,7,8,8,8,5
cjae,5,4,6,2,9,7
cfce,4,2,5,4,9,1
cbdf,4,7,5,4,9,5
cdjj,1,3,6,4,1,8
cbah,4,4,6,7,4,7
cjig,1,6,8,9,4,2
cfeh,5,2,5,2,6,6
chjc,9,2,7,3,9,7
cgad,7,8,9,3,9,5
cfdc,4,3,3,5,3,3
cgjb,4,5,3,7,9,5
cjgf,1,6,6,4,7,8
caca,3,9,4,8,1,9
dbeb,8,8,6,7,3,7
djjh,3,3,8,9,9,7
dceb,2,1,7,3,5,7
debb,4,1,4,7,8,4
degd,3,7,4,3,3,6
dfhj,1,4,7,5,5,4
daaf,5,9,4,8,9,1
daie,9,6,4,4,5,3
dbde,3,6,2,5,1,9
dafb,2,2,4,3,3,3
daca,1,5,8,7,2,2
daba,1,4,8,2,7,6
daif,1,9,7,4,1,4
ddef,3,7,1,7,8,3
dffc,4,8,8,4,6,6
dgbd,5,6,2,4,9,7
dhbg,1,5,8,8,5,3
dfdh,9,7,4,1,2,3
djeg,3,4,9,3,3,1
dice,5,3,5,3,9,6
dbgj,8,3,7,9,9,8
dbbi,9,1,2,5,4,8
dchd,3,6,9,4,5,3
dcid,4,9,4,6,2,8
dddc,8,4,4,9,2,8
dgej,1,3,6,7,7,5
djga,2,2,7,2,7,9
dcci,7,3,1,9,6,8
djbj,1,7,1,4,1,6
ddbh,9,5,4,1,9,1
dchg,6,3,2,2,1,9
dfia,5,4,1,4,2,8
dffi,7,2,3,7,7,6
dggb,9,6,1,6,6,8
dhdi,8,3,6,2,1,2
dgfi,6,9,9,3,1,1
dcef,7,4,5,5,2,2
djba,9,6,3,2,9,2
dcge,4,7,6,2,8,8
dbhi,9,4,8,2,4,9
dajh,8,2,3,7,2,1
daid,3,6,9,4,6,7
degb,2,8,4,6,3,9
difg,1,2,6,7,7,8
dgjj,8,8,3,8,1,5
dhja,4,4,1,9,2,1
dddh,6,2,6,6,9,7
dfjf,1,8,9,8,6,9
daia,6,1,2,4,1,8
dhbe,9,2,6,5,3,8
dcbc,4,8,4,7,2,4
dfff,2,2,3,7,4,9
debg,6,3,3,1,3,5
djce,9,5,7,5,6,6
dhbf,4,3,4,4,1,5
difb,4,3,7,1,3,5
didd,3,6,8,9,9,7
dabf,2,5,9,3,3,9
dddg,9,8,1,7,1,6
dfag,6,2,1,4,8,8
dhca,4,4,7,5,2,2
dheh,3,2,8,1,6,5
dabd,4,2,6,8,6,5
djbh,9,4,1,3,1,1
dbci,8,4,6,9,5,2
defa,9,4,6,9,7,5
dcfg,9,7,4,5,7,4
dedg,2,2,3,1,4,7
degg,5,4,4,5,3,1
dccf,1,7,7,4,9,9
dahb,7,4,3,2,6,7
decf,9,5,8,9,5,4
daeg,2,3,3,2,4,9
dfjc,8,7,8,8,6,2
dfjj,3,9,4,6,1,8
dgia,2,3,3,9,7,5
dhhh,8,2,1,8,5,1
didj,8,7,4,2,2,7
ddcg,9,8,7,6,1,4
ddeb,2,9,6,5,4,1
ddaf,5,9,8,8,3,9
daig,1,8,7,8,2,8
dhjd,7,5,1,8,3,1
